Gene,Transcript,Motif,Cluster,q_value
Ptprs,ENSMUST00000067538.6,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000067538.6,mmu-miR-5126,nucleus_positive,0.0399
Ptprs,ENSMUST00000067538.6,mmu-miR-5126,nucleus_positive,0.0448
Ptprs,ENSMUST00000067538.6,mmu-miR-466n-5p,nucleus_positive,0.0355
Ptprs,ENSMUST00000086828.10,mmu-miR-762,nucleus_positive,0.017
Ptprs,ENSMUST00000086828.10,mmu-miR-6931-5p,nucleus_positive,0.0196
Ptprs,ENSMUST00000086828.10,mmu-miR-5126,nucleus_positive,0.0448
Ptprs,ENSMUST00000143018.2,mmu-miR-762,nucleus_positive,0.017
Ptprs,ENSMUST00000143018.2,mmu-miR-7028-5p,nucleus_positive,0.0405
Ptprs,ENSMUST00000223671.2,mmu-miR-346-3p,mitochondrion_negative,0.0307
Ptprs,ENSMUST00000223671.2,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000223691.2,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000223706.2,mmu-miR-346-3p,mitochondrion_negative,0.0165
Ptprs,ENSMUST00000223742.2,mmu-miR-7662-5p,nucleus_positive,0.039
Ptprs,ENSMUST00000223742.2,mmu-miR-762,nucleus_positive,0.0257
Ptprs,ENSMUST00000223742.2,mmu-miR-5126,nucleus_positive,0.0345
Ptprs,ENSMUST00000223783.2,mmu-miR-762,nucleus_positive,0.0335
Ptprs,ENSMUST00000223783.2,mmu-miR-7648-3p,nucleus_positive,0.0437
Ptprs,ENSMUST00000223783.2,mmu-miR-466n-5p,nucleus_positive,0.0105
Ptprs,ENSMUST00000223783.2,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000223783.2,mmu-miR-466n-5p,nucleus_positive,0.0355
Ptprs,ENSMUST00000223859.2,mmu-miR-762,nucleus_positive,0.017
Ptprs,ENSMUST00000223859.2,mmu-miR-6931-5p,nucleus_positive,0.0196
Ptprs,ENSMUST00000223859.2,mmu-miR-5126,nucleus_positive,0.0448
Ptprs,ENSMUST00000224193.2,mmu-miR-7662-5p,nucleus_positive,0.039
Ptprs,ENSMUST00000224193.2,mmu-miR-7028-5p,nucleus_positive,0.0405
Ptprs,ENSMUST00000224193.2,mmu-miR-6980-5p,nucleoplasm_positive,0.0467
Ptprs,ENSMUST00000224193.2,mmu-miR-3473b,nucleus_positive,0.0279
Ptprs,ENSMUST00000224193.2,mmu-miR-5110,ER_negative,0.0409
Ptprs,ENSMUST00000224193.2,mmu-miR-5126,nucleus_positive,0.018
Ptprs,ENSMUST00000224193.2,mmu-miR-762,nucleus_positive,0.0335
Ptprs,ENSMUST00000224193.2,mmu-miR-762,nucleus_positive,0.0338
Ptprs,ENSMUST00000224193.2,mmu-miR-7648-3p,nucleus_positive,0.0483
Ptprs,ENSMUST00000224193.2,mmu-miR-5126,nucleus_positive,0.0233
Ptprs,ENSMUST00000224193.2,mmu-miR-6931-5p,nucleus_positive,0.0433
Ptprs,ENSMUST00000224193.2,mmu-miR-762,nucleus_positive,0.0421
Ptprs,ENSMUST00000224193.2,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000224193.2,mmu-miR-466n-5p,nucleus_positive,0.0404
Ptprs,ENSMUST00000224571.2,mmu-miR-3473b,nucleus_positive,0.0283
Ptprs,ENSMUST00000224571.2,mmu-miR-762,nucleus_positive,0.0335
Ptprs,ENSMUST00000224571.2,mmu-miR-762,nucleus_positive,0.0481
Ptprs,ENSMUST00000225104.2,mmu-miR-5126,nucleus_positive,0.00745
Ptprs,ENSMUST00000225104.2,mmu-miR-5126,nucleus_positive,0.0399
Ptprs,ENSMUST00000225456.2,mmu-miR-762,nucleus_positive,0.017
Ptprs,ENSMUST00000225456.2,mmu-miR-7028-5p,nucleus_positive,0.0405
Ptprs,ENSMUST00000225456.2,mmu-miR-5126,nucleus_positive,0.00745
Ptprs,ENSMUST00000225456.2,mmu-miR-5126,nucleus_positive,0.0343
Ptprs,ENSMUST00000225456.2,mmu-miR-5126,nucleus_positive,0.0399
Ptprz1,ENSMUST00000090568.7,mmu-miR-466m-3p,chromatin_positive,0.00311
Ptprz1,ENSMUST00000090568.7,mmu-miR-762,nucleus_positive,0.0325
Ptprz1,ENSMUST00000090568.7,mmu-miR-3473b,nucleus_positive,0.0467
Ptprz1,ENSMUST00000090568.7,mmu-miR-669c-3p,chromatin_positive,0.0387
Ptprz1,ENSMUST00000202102.2,mmu-miR-762,nucleus_positive,0.0325
Ptprz1,ENSMUST00000202102.2,mmu-miR-3473b,nucleus_positive,0.0467
Ptprz1,ENSMUST00000202579.4,mmu-miR-466m-3p,chromatin_positive,0.00311
Ptprz1,ENSMUST00000202579.4,mmu-miR-762,nucleus_positive,0.0325
Ptprz1,ENSMUST00000202579.4,mmu-miR-3473b,nucleus_positive,0.0467
Ptprz1,ENSMUST00000202579.4,mmu-miR-669c-3p,chromatin_positive,0.0387
Pum2,ENSMUST00000020915.10,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000111122.9,mmu-miR-7030-5p,cytoplasm_positive,0.0486
Pum2,ENSMUST00000111122.9,mmu-miR-6931-5p,nucleus_positive,0.0196
Pum2,ENSMUST00000111122.9,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000111122.9,mmu-miR-466n-5p,nucleus_positive,0.0104
Pum2,ENSMUST00000111122.9,mmu-miR-6931-5p,nucleus_positive,0.0332
Pum2,ENSMUST00000111123.9,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000111123.9,mmu-miR-466n-5p,nucleus_positive,0.0104
Pum2,ENSMUST00000165293.8,mmu-miR-6931-5p,nucleus_positive,0.0196
Pum2,ENSMUST00000165293.8,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000165293.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Pum2,ENSMUST00000165293.8,mmu-miR-6931-5p,nucleus_positive,0.0332
Pum2,ENSMUST00000168361.8,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000168361.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Pum2,ENSMUST00000168361.8,mmu-miR-762,nucleus_positive,0.0481
Pum2,ENSMUST00000169177.8,mmu-miR-6931-5p,nucleus_positive,0.0196
Pum2,ENSMUST00000169177.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Pum2,ENSMUST00000169177.8,mmu-miR-6931-5p,nucleus_positive,0.0332
Pum2,ENSMUST00000169177.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0396
Pum2,ENSMUST00000169177.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0469
Pum2,ENSMUST00000178015.8,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Pum2,ENSMUST00000178015.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Pus1,ENSMUST00000031481.13,mmu-miR-762,nucleus_positive,0.0481
Pus1,ENSMUST00000031483.15,mmu-miR-762,nucleus_positive,0.0253
Pus1,ENSMUST00000031483.15,mmu-miR-762,nucleus_positive,0.0481
Pus1,ENSMUST00000086643.12,mmu-miR-762,nucleus_positive,0.0253
Pus1,ENSMUST00000086643.12,mmu-miR-762,nucleus_positive,0.0481
Pus1,ENSMUST00000112426.8,mmu-miR-762,nucleus_positive,0.0481
Pus1,ENSMUST00000170468.8,mmu-miR-762,nucleus_positive,0.0481
Qsox1,ENSMUST00000035325.15,mmu-miR-30c-2-3p,cytoplasm_positive,0.0366
Qsox1,ENSMUST00000035325.15,mmu-miR-6968-5p,nucleoplasm_positive,0.0488
Qsox1,ENSMUST00000035325.15,mmu-miR-466n-5p,nucleus_positive,0.0335
Qsox1,ENSMUST00000111764.8,mmu-miR-30c-2-3p,cytoplasm_positive,0.0366
Qsox1,ENSMUST00000111764.8,mmu-miR-6968-5p,nucleoplasm_positive,0.0488
Qsox1,ENSMUST00000111764.8,mmu-miR-466n-5p,nucleus_positive,0.0335
Qsox1,ENSMUST00000140809.2,mmu-miR-3473b,nucleus_positive,4.5e-07
Qsox1,ENSMUST00000140809.2,mmu-miR-669c-3p,chromatin_positive,0.000625
Qsox1,ENSMUST00000140809.2,mmu-miR-6980-5p,nucleoplasm_positive,0.0467
Qsox1,ENSMUST00000140809.2,mmu-miR-669c-3p,chromatin_positive,0.00298
Qsox1,ENSMUST00000140809.2,mmu-miR-669c-3p,chromatin_positive,0.00298
Qsox1,ENSMUST00000140809.2,mmu-miR-466i-3p,chromatin_positive,0.00353
Qsox1,ENSMUST00000140809.2,mmu-miR-466f-3p,chromatin_positive,0.00782
Qsox1,ENSMUST00000140809.2,mmu-miR-346-3p,mitochondrion_negative,0.0394
Qsox1,ENSMUST00000140809.2,mmu-miR-466m-3p,chromatin_positive,0.0127
Qsox1,ENSMUST00000140809.2,mmu-miR-466i-3p,chromatin_positive,0.0417
Qsox1,ENSMUST00000140809.2,mmu-miR-466i-3p,chromatin_positive,0.0435
Qsox1,ENSMUST00000140809.2,mmu-miR-466n-5p,nucleus_positive,0.0494
Qsox1,ENSMUST00000140809.2,mmu-miR-669c-3p,chromatin_positive,0.0482
Qsox1,ENSMUST00000194632.2,mmu-miR-30c-2-3p,cytoplasm_positive,0.0366
Qsox1,ENSMUST00000194632.2,mmu-miR-6968-5p,nucleoplasm_positive,0.0488
Qsox1,ENSMUST00000194632.2,mmu-miR-466n-5p,nucleus_positive,0.0335
Qsox1,ENSMUST00000195419.2,mmu-miR-466f-3p,chromatin_positive,1.28e-05
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,9.76e-05
Qsox1,ENSMUST00000195419.2,mmu-miR-466f-3p,chromatin_positive,5.86e-05
Qsox1,ENSMUST00000195419.2,mmu-miR-30c-2-3p,cytoplasm_positive,0.0366
Qsox1,ENSMUST00000195419.2,mmu-miR-466m-3p,chromatin_positive,0.000231
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.000317
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.000317
Qsox1,ENSMUST00000195419.2,mmu-miR-7069-5p,nucleoplasm_positive,0.0378
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.000661
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.000661
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.000661
Qsox1,ENSMUST00000195419.2,mmu-miR-466f-3p,chromatin_positive,0.000649
Qsox1,ENSMUST00000195419.2,mmu-miR-466f-3p,chromatin_positive,0.000649
Qsox1,ENSMUST00000195419.2,mmu-miR-466m-3p,chromatin_positive,0.000954
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.00117
Qsox1,ENSMUST00000195419.2,mmu-miR-466m-3p,chromatin_positive,0.00177
Qsox1,ENSMUST00000195419.2,mmu-miR-466f-3p,chromatin_positive,0.00238
Qsox1,ENSMUST00000195419.2,mmu-miR-6931-5p,nucleus_positive,0.0332
Qsox1,ENSMUST00000195419.2,mmu-miR-466m-3p,chromatin_positive,0.00543
Qsox1,ENSMUST00000195419.2,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.00553
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.00553
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.0093
Qsox1,ENSMUST00000195419.2,mmu-miR-466m-3p,chromatin_positive,0.017
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.015
Qsox1,ENSMUST00000195419.2,mmu-miR-467f,chromatin_positive,0.021
Qsox1,ENSMUST00000195419.2,mmu-miR-467f,chromatin_positive,0.021
Qsox1,ENSMUST00000195419.2,mmu-miR-467f,chromatin_positive,0.021
Qsox1,ENSMUST00000195419.2,mmu-miR-5126,nucleus_positive,0.0377
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.0184
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.0189
Qsox1,ENSMUST00000195419.2,mmu-miR-466n-5p,nucleus_positive,0.0332
Qsox1,ENSMUST00000195419.2,mmu-miR-466n-5p,nucleus_positive,0.0344
Qsox1,ENSMUST00000195419.2,mmu-miR-467f,chromatin_positive,0.041
Qsox1,ENSMUST00000195419.2,mmu-miR-466n-5p,nucleus_positive,0.0377
Qsox1,ENSMUST00000195419.2,mmu-miR-466n-5p,nucleus_positive,0.0455
Qsox1,ENSMUST00000195419.2,mmu-miR-669c-3p,chromatin_positive,0.0387
Qsox1,ENSMUST00000195419.2,mmu-miR-466i-3p,chromatin_positive,0.0479
Rab27a,ENSMUST00000034722.5,mmu-miR-346-3p,mitochondrion_negative,0.0238
Rab27a,ENSMUST00000034722.5,mmu-miR-466n-5p,nucleus_positive,0.0336
Rab27a,ENSMUST00000184032.2,mmu-miR-466n-5p,nucleus_positive,0.0336
Rab27a,ENSMUST00000184146.8,mmu-miR-466m-3p,chromatin_positive,0.000797
Rab27a,ENSMUST00000184146.8,mmu-miR-466m-3p,chromatin_positive,0.0038
Rab27a,ENSMUST00000184146.8,mmu-miR-466f-3p,chromatin_positive,0.0251
Rab27a,ENSMUST00000184146.8,mmu-miR-466f-3p,chromatin_positive,0.0251
Rab27a,ENSMUST00000184146.8,mmu-miR-466n-5p,nucleus_positive,0.0336
Rab3il1,ENSMUST00000113161.10,mmu-miR-762,nucleus_positive,0.0245
Rab3il1,ENSMUST00000113161.10,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000113161.10,mmu-miR-3473b,nucleus_positive,0.0297
Rab3il1,ENSMUST00000113161.10,mmu-miR-669c-3p,chromatin_positive,0.00886
Rab3il1,ENSMUST00000113161.10,mmu-miR-466i-3p,chromatin_positive,0.0311
Rab3il1,ENSMUST00000113161.10,mmu-miR-466n-5p,nucleus_positive,0.0423
Rab3il1,ENSMUST00000117641.8,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000121418.8,mmu-miR-6900-5p,chromatin_negative,0.0483
Rab3il1,ENSMUST00000121418.8,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000121418.8,mmu-miR-7648-3p,nucleus_positive,0.0469
Rab3il1,ENSMUST00000121418.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0432
Rab3il1,ENSMUST00000121418.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Rab3il1,ENSMUST00000129882.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Rab3il1,ENSMUST00000131407.2,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000131407.2,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Rab3il1,ENSMUST00000137637.8,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000137637.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0442
Rab3il1,ENSMUST00000144788.8,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000149967.9,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000238672.2,mmu-miR-762,nucleus_positive,0.0245
Rab3il1,ENSMUST00000238672.2,mmu-miR-5110,ER_negative,0.037
Rab3il1,ENSMUST00000238672.2,mmu-miR-3473b,nucleus_positive,0.0297
Rab3il1,ENSMUST00000238672.2,mmu-miR-328-5p,nucleoplasm_positive,0.0419
Rab3il1,ENSMUST00000238672.2,mmu-miR-669c-3p,chromatin_positive,0.00886
Rab3il1,ENSMUST00000238672.2,mmu-miR-466i-3p,chromatin_positive,0.0311
Rab3il1,ENSMUST00000238672.2,mmu-miR-466n-5p,nucleus_positive,0.0423
Rabep2,ENSMUST00000106405.2,mmu-miR-7069-5p,nucleoplasm_positive,0.00234
Rabep2,ENSMUST00000127154.2,mmu-miR-5130,ribosome_negative,0.0441
Rabep2,ENSMUST00000133300.2,mmu-miR-5130,ribosome_negative,0.0395
Rabep2,ENSMUST00000133300.2,mmu-miR-1906,ER_negative,0.0378
Rabep2,ENSMUST00000133300.2,mmu-miR-346-3p,mitochondrion_negative,0.0245
Rabep2,ENSMUST00000133300.2,mmu-miR-6931-5p,nucleus_positive,0.0332
Rabep2,ENSMUST00000133300.2,mmu-miR-762,nucleus_positive,0.0335
Rabep2,ENSMUST00000133300.2,mmu-miR-5126,nucleus_positive,0.0402
Rabep2,ENSMUST00000141764.2,mmu-miR-7669-3p,extracellular_positive,0.002
Rabep2,ENSMUST00000148536.2,mmu-miR-1906,ER_negative,0.0312
Rabep2,ENSMUST00000148536.2,mmu-miR-346-3p,mitochondrion_negative,0.0256
Rabep2,ENSMUST00000151304.8,mmu-miR-7069-5p,nucleoplasm_positive,0.00234
Rabep2,ENSMUST00000151304.8,mmu-miR-6968-5p,nucleoplasm_positive,0.0319
Rabep2,ENSMUST00000151304.8,mmu-miR-5126,nucleus_positive,0.018
Rabgap1l,ENSMUST00000028049.13,mmu-miR-762,nucleus_positive,0.015
Rabgap1l,ENSMUST00000028052.12,mmu-miR-466q,chromatin_positive,0.0322
Rabgap1l,ENSMUST00000028052.12,mmu-miR-7648-3p,nucleus_positive,0.0403
Rabgap1l,ENSMUST00000028052.12,mmu-miR-669c-3p,chromatin_positive,0.00387
Rabgap1l,ENSMUST00000028052.12,mmu-miR-762,nucleus_positive,0.0481
Rabgap1l,ENSMUST00000028052.12,mmu-miR-466i-3p,chromatin_positive,0.0435
Rabgap1l,ENSMUST00000028052.12,mmu-miR-669c-3p,chromatin_positive,0.0406
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466f-3p,chromatin_positive,4.14e-05
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466i-3p,chromatin_positive,0.000151
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466i-3p,chromatin_positive,0.000287
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466f-3p,chromatin_positive,0.000625
Rabgap1l,ENSMUST00000192281.2,mmu-miR-467f,chromatin_positive,0.00447
Rabgap1l,ENSMUST00000192281.2,mmu-miR-467f,chromatin_positive,0.00447
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.00269
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.00387
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466m-3p,chromatin_positive,0.00456
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466i-3p,chromatin_positive,0.00935
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.00885
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466f-3p,chromatin_positive,0.00966
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.0106
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466i-3p,chromatin_positive,0.0124
Rabgap1l,ENSMUST00000192281.2,mmu-miR-467f,chromatin_positive,0.0168
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466n-5p,nucleus_positive,0.0416
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466f-3p,chromatin_positive,0.0384
Rabgap1l,ENSMUST00000192281.2,mmu-miR-466i-3p,chromatin_positive,0.0461
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.0473
Rabgap1l,ENSMUST00000192281.2,mmu-miR-669c-3p,chromatin_positive,0.0482
Rabgap1l,ENSMUST00000193115.2,mmu-miR-3473b,nucleus_positive,5.05e-06
Rabgap1l,ENSMUST00000193115.2,mmu-miR-6342,ribosome_negative,0.0299
Rabgap1l,ENSMUST00000193115.2,mmu-miR-5110,ER_negative,0.0249
Rabgap1l,ENSMUST00000193115.2,mmu-miR-8100,cytoplasm_negative,0.0359
Rabgap1l,ENSMUST00000193115.2,mmu-miR-762,nucleus_positive,0.0325
Rabgap1l,ENSMUST00000193115.2,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Rabgap1l,ENSMUST00000193729.2,mmu-miR-466n-5p,nucleus_positive,0.046
Rabgap1l,ENSMUST00000193729.2,mmu-miR-466n-5p,nucleus_positive,0.0465
Rabgap1l,ENSMUST00000195442.6,mmu-miR-762,nucleus_positive,0.015
Rad54l,ENSMUST00000102704.4,mmu-miR-6919-3p,nucleoplasm_negative,0.0238
Rad54l,ENSMUST00000102705.10,mmu-miR-6919-3p,nucleoplasm_negative,0.0238
Rad54l,ENSMUST00000139147.2,mmu-miR-7011-5p,cytoplasm_negative,0.023
Rad54l,ENSMUST00000139147.2,mmu-miR-466i-3p,chromatin_positive,0.00314
Rad54l,ENSMUST00000139147.2,mmu-miR-669c-3p,chromatin_positive,0.00394
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0164
Rad54l,ENSMUST00000143089.2,mmu-miR-466n-5p,nucleus_positive,0.0311
Raet1e,ENSMUST00000181645.8,mmu-miR-5126,nucleus_positive,0.0345
Rai14,ENSMUST00000226530.2,mmu-miR-5126,nucleus_positive,0.000894
Rai14,ENSMUST00000226530.2,mmu-miR-466n-5p,nucleus_positive,0.017
Ralgds,ENSMUST00000028170.15,mmu-miR-7028-5p,nucleus_positive,0.0495
Ralgds,ENSMUST00000028170.15,mmu-miR-762,nucleus_positive,0.0378
Ralgds,ENSMUST00000028170.15,mmu-miR-5126,nucleus_positive,0.0433
Ralgds,ENSMUST00000028170.15,mmu-miR-669c-3p,chromatin_positive,0.0332
Ralgds,ENSMUST00000100241.10,mmu-miR-149-3p,nucleoplasm_negative,0.0487
Ralgds,ENSMUST00000100241.10,mmu-miR-762,nucleus_positive,0.0378
Ralgds,ENSMUST00000100241.10,mmu-miR-5126,nucleus_positive,0.0433
Ralgds,ENSMUST00000113893.8,mmu-miR-6968-5p,nucleoplasm_positive,0.0307
Ralgds,ENSMUST00000113893.8,mmu-miR-328-5p,nucleoplasm_positive,0.0374
Ralgds,ENSMUST00000113893.8,mmu-miR-762,nucleus_positive,0.0378
Ralgds,ENSMUST00000113893.8,mmu-miR-5126,nucleus_positive,0.0433
Ralgds,ENSMUST00000113893.8,mmu-miR-669c-3p,chromatin_positive,0.0332
Ralgds,ENSMUST00000130281.2,mmu-miR-7085-3p,extracellular_positive,0.0183
Ralgds,ENSMUST00000130281.2,mmu-miR-5130,ribosome_negative,0.0441
Ralgds,ENSMUST00000135803.8,mmu-miR-7028-5p,nucleus_positive,0.0495
Ralgds,ENSMUST00000135803.8,mmu-miR-7648-3p,nucleus_positive,0.0403
Ralgds,ENSMUST00000135803.8,mmu-miR-5126,nucleus_positive,0.0168
Ralgds,ENSMUST00000135803.8,mmu-miR-5126,nucleus_positive,0.0168
Ralgds,ENSMUST00000135803.8,mmu-miR-762,nucleus_positive,0.0466
Ralgds,ENSMUST00000135803.8,mmu-miR-346-3p,mitochondrion_negative,0.0485
Ralgds,ENSMUST00000137215.3,mmu-miR-346-3p,mitochondrion_negative,0.0263
Ralgds,ENSMUST00000137215.3,mmu-miR-346-3p,mitochondrion_negative,0.0485
Ralgds,ENSMUST00000137513.8,mmu-miR-7648-3p,nucleus_positive,0.0279
Ralgds,ENSMUST00000137513.8,mmu-miR-762,nucleus_positive,0.0378
Ralgds,ENSMUST00000137513.8,mmu-miR-5126,nucleus_positive,0.0433
Ralgds,ENSMUST00000137513.8,mmu-miR-669c-3p,chromatin_positive,0.0284
Ralgds,ENSMUST00000137513.8,mmu-miR-669c-3p,chromatin_positive,0.0332
Ralgds,ENSMUST00000140704.2,mmu-miR-149-3p,nucleoplasm_negative,0.0487
Ralgds,ENSMUST00000146217.2,mmu-miR-346-3p,mitochondrion_negative,0.0485
Ralgds,ENSMUST00000238699.2,mmu-miR-149-3p,nucleoplasm_negative,0.0487
Ralgds,ENSMUST00000238699.2,mmu-miR-762,nucleus_positive,0.0378
Ralgds,ENSMUST00000238699.2,mmu-miR-5126,nucleus_positive,0.0433
Ramp2,ENSMUST00000128260.9,mmu-miR-5110,ER_negative,0.042
Ramp2,ENSMUST00000129680.8,mmu-miR-3473b,nucleus_positive,0.0251
Ramp2,ENSMUST00000129680.8,mmu-miR-762,nucleus_positive,0.0474
Ramp2,ENSMUST00000149006.2,mmu-miR-762,nucleus_positive,0.0474
Rapgef5,ENSMUST00000109691.4,mmu-miR-6931-5p,nucleus_positive,0.0479
Rapgef5,ENSMUST00000220781.2,mmu-miR-5126,nucleus_positive,0.0343
Rapgef5,ENSMUST00000220781.2,mmu-miR-346-3p,mitochondrion_negative,0.0484
Rapgef5,ENSMUST00000220781.2,mmu-miR-5126,nucleus_positive,0.0377
Rapgef6,ENSMUST00000101206.10,mmu-miR-7028-5p,nucleus_positive,0.00765
Rapgef6,ENSMUST00000101206.10,mmu-miR-762,nucleus_positive,0.0335
Rapgef6,ENSMUST00000101206.10,mmu-miR-762,nucleus_positive,0.0335
Rapgef6,ENSMUST00000101206.10,mmu-miR-669c-3p,chromatin_positive,0.0118
Rapgef6,ENSMUST00000101206.10,mmu-miR-669c-3p,chromatin_positive,0.0485
Rapgef6,ENSMUST00000102743.10,mmu-miR-7028-5p,nucleus_positive,0.00765
Rapgef6,ENSMUST00000102743.10,mmu-miR-3473b,nucleus_positive,0.0051
Rapgef6,ENSMUST00000102743.10,mmu-miR-762,nucleus_positive,0.0335
Rapgef6,ENSMUST00000102743.10,mmu-miR-762,nucleus_positive,0.0335
Rapgef6,ENSMUST00000102743.10,mmu-miR-669c-3p,chromatin_positive,0.0118
Rapgef6,ENSMUST00000102743.10,mmu-miR-669c-3p,chromatin_positive,0.0152
Rapgef6,ENSMUST00000102743.10,mmu-miR-466f-3p,chromatin_positive,0.0225
