Gene,Transcript,Cluster
Tfdp2,ENSMUST00000188008.7,mitochondrion_negative
Tfdp2,ENSMUST00000188750.7,mitochondrion_negative
Tfdp2,ENSMUST00000188750.7,nucleus_positive
Tfdp2,ENSMUST00000189606.7,mitochondrion_negative
Tfdp2,ENSMUST00000190689.2,nucleus_positive
Tfdp2,ENSMUST00000190709.7,nucleus_positive
Tfdp2,ENSMUST00000191133.2,mitochondrion_negative
Tfdp2,ENSMUST00000191390.2,nucleus_positive
Tgfbi,ENSMUST00000045173.10,nucleus_positive
Tgfbi,ENSMUST00000225600.2,nucleoplasm_negative
Tgfbi,ENSMUST00000225600.2,nucleus_positive
Tgfbr3,ENSMUST00000031224.15,ER_negative
Tgfbr3,ENSMUST00000031224.15,nucleoplasm_positive
Tgfbr3,ENSMUST00000031224.15,nucleus_positive
Tgfbr3,ENSMUST00000138469.8,mitochondrion_negative
Tiam2,ENSMUST00000072156.7,nucleus_positive
Tiam2,ENSMUST00000072156.7,ribosome_negative
Tiam2,ENSMUST00000169838.9,nucleus_positive
Tiam2,ENSMUST00000226434.2,nucleus_positive
Tiam2,ENSMUST00000226905.2,ribosome_negative
Tiam2,ENSMUST00000226913.2,nucleus_positive
Tiam2,ENSMUST00000226997.2,nucleus_positive
Tiam2,ENSMUST00000227405.2,nucleoplasm_negative
Timp3,ENSMUST00000020234.14,nucleoplasm_positive
Timp3,ENSMUST00000020234.14,nucleus_positive
Timp3,ENSMUST00000151134.2,nucleus_positive
Tle1,ENSMUST00000030095.11,ER_negative
Tle1,ENSMUST00000030095.11,nucleus_positive
Tle1,ENSMUST00000072695.13,ER_negative
Tle1,ENSMUST00000072695.13,nucleus_positive
Tle1,ENSMUST00000102848.9,ER_negative
Tle1,ENSMUST00000102848.9,nucleoplasm_negative
Tle1,ENSMUST00000102848.9,nucleus_positive
Tle1,ENSMUST00000107337.8,ER_negative
Tle1,ENSMUST00000107337.8,nucleus_positive
Tle1,ENSMUST00000123259.2,mitochondrion_negative
Tle1,ENSMUST00000132550.8,mitochondrion_negative
Tle1,ENSMUST00000132550.8,nucleus_positive
Tle1,ENSMUST00000134225.2,ER_negative
Tle1,ENSMUST00000134225.2,mitochondrion_negative
Tle1,ENSMUST00000134225.2,nucleoplasm_negative
Tle1,ENSMUST00000134225.2,nucleus_positive
Tle1,ENSMUST00000140154.2,mitochondrion_negative
Tle3,ENSMUST00000034820.16,nucleoplasm_positive
Tle3,ENSMUST00000034820.16,nucleus_positive
Tle3,ENSMUST00000159050.8,nucleoplasm_negative
Tle3,ENSMUST00000159140.2,ER_negative
Tle3,ENSMUST00000159140.2,nucleoplasm_negative
Tle3,ENSMUST00000159140.2,nucleus_positive
Tle3,ENSMUST00000159140.2,ribosome_negative
Tle3,ENSMUST00000159386.8,chromatin_positive
Tle3,ENSMUST00000159386.8,nucleoplasm_positive
Tle3,ENSMUST00000159386.8,nucleus_positive
Tle3,ENSMUST00000159630.8,chromatin_positive
Tle3,ENSMUST00000159630.8,nucleoplasm_positive
Tle3,ENSMUST00000159630.8,nucleus_positive
Tle3,ENSMUST00000160882.8,nucleoplasm_positive
Tle3,ENSMUST00000160882.8,nucleus_positive
Tle3,ENSMUST00000161207.8,nucleoplasm_negative
Tle3,ENSMUST00000161689.8,nucleus_positive
Tle3,ENSMUST00000161993.8,nucleoplasm_negative
Tle3,ENSMUST00000162127.2,nucleoplasm_negative
Tle3,ENSMUST00000162127.2,nucleus_positive
Tle3,ENSMUST00000162583.8,nucleoplasm_positive
Tle3,ENSMUST00000162583.8,nucleus_positive
Tle3,ENSMUST00000162962.8,nucleoplasm_negative
Tle3,ENSMUST00000162973.8,nucleoplasm_positive
Tle3,ENSMUST00000162973.8,nucleus_positive
Tln2,ENSMUST00000040025.14,nucleoplasm_positive
Tln2,ENSMUST00000040025.14,nucleus_positive
Tln2,ENSMUST00000215267.2,nucleoplasm_positive
Tln2,ENSMUST00000215267.2,nucleus_positive
Tln2,ENSMUST00000215593.2,nucleoplasm_negative
Tln2,ENSMUST00000215593.2,nucleus_positive
Tln2,ENSMUST00000215784.2,nucleus_positive
Tln2,ENSMUST00000216799.2,nucleus_positive
Tln2,ENSMUST00000217550.2,nucleus_positive
Tmcc2,ENSMUST00000045473.16,ER_negative
Tmcc2,ENSMUST00000045473.16,nucleus_positive
Tmcc2,ENSMUST00000132435.2,ER_negative
Tmcc2,ENSMUST00000132435.2,cytoplasm_negative
Tmcc2,ENSMUST00000132435.2,nucleus_positive
Tmcc2,ENSMUST00000136828.3,ER_negative
Tmcc2,ENSMUST00000136828.3,cytoplasm_negative
Tmcc2,ENSMUST00000136828.3,nucleus_positive
Tmcc2,ENSMUST00000138717.2,ER_negative
Tmcc2,ENSMUST00000138717.2,mitochondrion_negative
Tmcc2,ENSMUST00000138717.2,nucleoplasm_negative
Tmcc2,ENSMUST00000138717.2,nucleus_positive
Tmcc2,ENSMUST00000142609.8,ER_negative
Tmcc2,ENSMUST00000142609.8,cytoplasm_negative
Tmcc2,ENSMUST00000142609.8,nucleus_positive
Tmem108,ENSMUST00000049452.15,membrane_negative
Tmem108,ENSMUST00000049452.15,nucleus_positive
Tmem108,ENSMUST00000189066.2,nucleoplasm_positive
Tmem108,ENSMUST00000189066.2,nucleus_positive
Tmem108,ENSMUST00000189588.7,chromatin_positive
Tmem108,ENSMUST00000189588.7,nucleoplasm_positive
Tmem108,ENSMUST00000189588.7,nucleus_positive
Tmem108,ENSMUST00000191069.2,nucleoplasm_positive
Tmem108,ENSMUST00000191069.2,nucleus_positive
Tmem132e,ENSMUST00000054245.8,nucleoplasm_positive
Tmem132e,ENSMUST00000054245.8,nucleus_positive
Tmem132e,ENSMUST00000092852.6,nucleoplasm_positive
Tmem132e,ENSMUST00000092852.6,nucleus_positive
Tmem132e,ENSMUST00000132477.2,nucleus_positive
Tmem169,ENSMUST00000027380.12,ER_negative
Tmem169,ENSMUST00000027380.12,nucleus_positive
Tmem169,ENSMUST00000027380.12,ribosome_negative
Tmem169,ENSMUST00000141783.2,ER_negative
Tmem169,ENSMUST00000141783.2,ribosome_negative
Tmem201,ENSMUST00000054459.11,chromatin_positive
Tmem201,ENSMUST00000054459.11,nucleoplasm_positive
Tmem201,ENSMUST00000054459.11,nucleus_positive
Tmem201,ENSMUST00000103208.2,chromatin_positive
Tmem201,ENSMUST00000103208.2,nucleoplasm_positive
Tmem201,ENSMUST00000103208.2,nucleus_positive
Tmem201,ENSMUST00000105687.9,chromatin_positive
Tmem201,ENSMUST00000105687.9,nucleoplasm_positive
Tmem201,ENSMUST00000105687.9,nucleus_positive
Tmem201,ENSMUST00000139923.2,mitochondrion_negative
Tmem201,ENSMUST00000139923.2,nucleoplasm_positive
Tmem201,ENSMUST00000139923.2,nucleus_positive
Tmem201,ENSMUST00000140889.8,nucleus_positive
Tmem201,ENSMUST00000145405.2,cytoplasm_negative
Tmtc2,ENSMUST00000061506.9,ER_negative
Tmtc2,ENSMUST00000061506.9,chromatin_positive
Tmtc2,ENSMUST00000061506.9,nucleoplasm_positive
Tmtc2,ENSMUST00000061506.9,nucleus_positive
Tmtc2,ENSMUST00000130665.2,ER_negative
Tmtc2,ENSMUST00000130665.2,nucleus_positive
Tmtc2,ENSMUST00000133441.2,ER_negative
Tmtc2,ENSMUST00000143691.2,chromatin_positive
Tmtc2,ENSMUST00000143691.2,nucleus_positive
Tmtc2,ENSMUST00000147997.2,ER_negative
Tnfrsf19,ENSMUST00000111234.10,nucleoplasm_negative
Tnfrsf19,ENSMUST00000111234.10,nucleus_positive
Tnfrsf19,ENSMUST00000111236.4,nucleoplasm_negative
Tnfrsf19,ENSMUST00000111236.4,nucleus_positive
Tnfrsf19,ENSMUST00000224371.2,nucleoplasm_negative
Tnfrsf19,ENSMUST00000224371.2,nucleus_positive
Tnfrsf19,ENSMUST00000225501.2,nucleus_positive
Tnfrsf19,ENSMUST00000225730.2,nucleoplasm_negative
Tnik,ENSMUST00000159236.9,chromatin_positive
Tnik,ENSMUST00000159236.9,extracellular_positive
Tnik,ENSMUST00000159236.9,membrane_negative
Tnik,ENSMUST00000159236.9,nucleoplasm_positive
Tnik,ENSMUST00000159236.9,nucleus_positive
Tnik,ENSMUST00000159308.8,extracellular_positive
Tnik,ENSMUST00000159308.8,membrane_negative
Tnik,ENSMUST00000159308.8,nucleoplasm_negative
Tnik,ENSMUST00000159680.9,chromatin_positive
Tnik,ENSMUST00000159680.9,extracellular_positive
Tnik,ENSMUST00000159680.9,nucleoplasm_positive
Tnik,ENSMUST00000160307.9,chromatin_positive
Tnik,ENSMUST00000160307.9,extracellular_positive
Tnik,ENSMUST00000160307.9,nucleoplasm_negative
Tnik,ENSMUST00000160518.8,extracellular_positive
Tnik,ENSMUST00000160518.8,membrane_negative
Tnik,ENSMUST00000160518.8,nucleoplasm_negative
Tnik,ENSMUST00000160934.8,extracellular_positive
Tnik,ENSMUST00000160934.8,membrane_negative
Tnik,ENSMUST00000160934.8,nucleoplasm_negative
Tnik,ENSMUST00000160934.8,nucleus_positive
Tnik,ENSMUST00000161214.8,nucleus_positive
Tnik,ENSMUST00000161234.8,nucleus_positive
Tnik,ENSMUST00000161423.2,nucleoplasm_negative
Tnik,ENSMUST00000161964.2,extracellular_positive
Tnik,ENSMUST00000161964.2,nucleoplasm_negative
Tnik,ENSMUST00000162037.9,chromatin_positive
Tnik,ENSMUST00000162037.9,extracellular_positive
Tnik,ENSMUST00000162037.9,membrane_negative
Tnik,ENSMUST00000162037.9,nucleoplasm_negative
Tnik,ENSMUST00000162485.8,extracellular_positive
Tnik,ENSMUST00000162485.8,nucleoplasm_negative
Tnik,ENSMUST00000162777.8,extracellular_positive
Tnik,ENSMUST00000162777.8,membrane_negative
Tnik,ENSMUST00000192205.2,nucleus_positive
Tnik,ENSMUST00000193721.2,nucleus_positive
Tnik,ENSMUST00000195094.2,nucleus_positive
Top2a,ENSMUST00000068031.8,membrane_negative
Top2a,ENSMUST00000139730.2,extracellular_positive
Top2a,ENSMUST00000139730.2,nucleus_positive
Top2a,ENSMUST00000151997.2,membrane_negative
Top2a,ENSMUST00000151997.2,nucleoplasm_negative
Top2a,ENSMUST00000151997.2,nucleus_positive
Tpm1,ENSMUST00000030185.5,ER_negative
Tpm1,ENSMUST00000034928.12,ER_negative
Tpm1,ENSMUST00000034928.12,nucleus_positive
Tpm1,ENSMUST00000050905.16,ER_negative
Tpm1,ENSMUST00000113684.8,ER_negative
Tpm1,ENSMUST00000113684.8,nucleus_positive
Tpm1,ENSMUST00000113685.10,ER_negative
Tpm1,ENSMUST00000113686.8,ER_negative
Tpm1,ENSMUST00000113686.8,nucleus_positive
Tpm1,ENSMUST00000113687.8,ER_negative
Tpm1,ENSMUST00000113689.8,ER_negative
Tpm1,ENSMUST00000113689.8,nucleus_positive
Tpm1,ENSMUST00000113690.8,ER_negative
Tpm1,ENSMUST00000113690.8,cytoplasm_positive
Tpm1,ENSMUST00000113690.8,nucleoplasm_positive
Tpm1,ENSMUST00000113690.8,nucleus_positive
Tpm1,ENSMUST00000113693.8,ER_negative
Tpm1,ENSMUST00000113695.8,ER_negative
Tpm1,ENSMUST00000113695.8,cytoplasm_positive
Tpm1,ENSMUST00000113695.8,nucleus_positive
Tpm1,ENSMUST00000113696.8,ER_negative
Tpm1,ENSMUST00000113696.8,nucleus_positive
Tpm1,ENSMUST00000113697.8,ER_negative
Tpm1,ENSMUST00000113697.8,cytoplasm_positive
Tpm1,ENSMUST00000113701.8,ER_negative
Tpm1,ENSMUST00000113705.8,ER_negative
Tpm1,ENSMUST00000113705.8,cytoplasm_positive
Tpm1,ENSMUST00000113705.8,nucleus_positive
Tpm1,ENSMUST00000113707.9,ER_negative
Tpm1,ENSMUST00000113707.9,cytoplasm_positive
Tpm1,ENSMUST00000129466.8,ER_negative
Tpm1,ENSMUST00000129733.8,ER_negative
Tpm1,ENSMUST00000129733.8,cytoplasm_positive
Tpm1,ENSMUST00000131279.2,ER_negative
Tpm1,ENSMUST00000139046.8,nucleus_positive
Tpm2,ENSMUST00000030184.12,nucleoplasm_negative
Tpm2,ENSMUST00000030184.12,nucleus_positive
Tpm2,ENSMUST00000107913.10,nucleoplasm_negative
Tpm2,ENSMUST00000107913.10,nucleus_positive
Tpm2,ENSMUST00000107914.10,nucleus_positive
Tpm2,ENSMUST00000150262.8,nucleoplasm_negative
Tpm2,ENSMUST00000150262.8,nucleus_positive
Tpm2,ENSMUST00000150262.8,ribosome_negative
Tppp3,ENSMUST00000014990.13,nucleoplasm_negative
Tppp3,ENSMUST00000014990.13,nucleus_positive
Tppp3,ENSMUST00000177126.8,nucleus_positive
Trak1,ENSMUST00000045903.8,ER_negative
Trak1,ENSMUST00000045903.8,nucleus_positive
Trak1,ENSMUST00000209446.2,ER_negative
Trak1,ENSMUST00000209446.2,nucleoplasm_negative
Trak1,ENSMUST00000209446.2,nucleus_positive
Trak1,ENSMUST00000210351.2,nucleoplasm_negative
Trak1,ENSMUST00000210798.3,ER_negative
Trak1,ENSMUST00000210798.3,chromatin_positive
Trak1,ENSMUST00000210798.3,nucleoplasm_positive
Trak1,ENSMUST00000210798.3,nucleus_positive
Trak1,ENSMUST00000211187.2,ER_negative
Trak1,ENSMUST00000211187.2,chromatin_positive
Trak1,ENSMUST00000211301.2,ER_negative
Trak1,ENSMUST00000211301.2,nucleoplasm_positive
Trak1,ENSMUST00000211301.2,nucleus_positive
Trak1,ENSMUST00000211439.2,chromatin_positive
Trak1,ENSMUST00000211439.2,nucleoplasm_positive
Trak1,ENSMUST00000211439.2,nucleus_positive
Trak1,ENSMUST00000211699.2,nucleoplasm_positive
Trak1,ENSMUST00000211699.2,nucleus_positive
Trak1,ENSMUST00000238988.2,ER_negative
Trak1,ENSMUST00000238988.2,nucleoplasm_positive
Trak1,ENSMUST00000238988.2,nucleus_positive
Trio,ENSMUST00000090247.7,chromatin_positive
Trio,ENSMUST00000090247.7,extracellular_positive
Trio,ENSMUST00000090247.7,nucleoplasm_positive
Trio,ENSMUST00000090247.7,nucleus_positive
Trio,ENSMUST00000226117.2,nucleus_positive
Trio,ENSMUST00000226580.2,cytoplasm_negative
Trio,ENSMUST00000226644.2,nucleoplasm_positive
Trio,ENSMUST00000226644.2,nucleus_positive
Trio,ENSMUST00000227030.2,nucleus_positive
Trio,ENSMUST00000227044.2,nucleoplasm_negative
Trio,ENSMUST00000227337.2,extracellular_positive
Trio,ENSMUST00000227337.2,nucleus_positive
Trio,ENSMUST00000227999.2,nucleus_positive
Trip4,ENSMUST00000117083.2,nucleus_positive
Trip4,ENSMUST00000119245.8,nucleus_positive
Trip4,ENSMUST00000122410.8,nucleus_positive
Trip4,ENSMUST00000126517.8,ER_negative
Trip4,ENSMUST00000126517.8,extracellular_positive
Trip4,ENSMUST00000133747.8,ER_negative
Trip4,ENSMUST00000133747.8,extracellular_positive
Trip4,ENSMUST00000134338.8,nucleus_positive
Trip4,ENSMUST00000179395.8,extracellular_positive
Trip4,ENSMUST00000179395.8,nucleus_positive
Trp53i11,ENSMUST00000090554.11,chromatin_positive
Trp53i11,ENSMUST00000090554.11,nucleoplasm_positive
Trp53i11,ENSMUST00000090554.11,nucleus_positive
Trp53i11,ENSMUST00000111266.8,chromatin_positive
Trp53i11,ENSMUST00000111266.8,nucleoplasm_positive
Trp53i11,ENSMUST00000111266.8,nucleus_positive
Trp53i11,ENSMUST00000127173.2,chromatin_negative
Trp53i11,ENSMUST00000127173.2,nucleoplasm_negative
Trp53i11,ENSMUST00000127173.2,nucleus_positive
Trp53i11,ENSMUST00000132182.2,ribosome_negative
Trp53i11,ENSMUST00000140172.8,chromatin_negative
Trp53i11,ENSMUST00000140172.8,nucleoplasm_positive
Trp53i11,ENSMUST00000140172.8,nucleus_positive
Trp53i11,ENSMUST00000143164.2,chromatin_negative
Trp53i11,ENSMUST00000143164.2,nucleus_positive
Trp53i11,ENSMUST00000147377.8,mitochondrion_negative
Trp53i11,ENSMUST00000147377.8,nucleus_positive
Trp53i11,ENSMUST00000150462.8,mitochondrion_negative
Trp53i11,ENSMUST00000150462.8,nucleus_positive
Tsc22d3,ENSMUST00000055738.12,chromatin_positive
Tsc22d3,ENSMUST00000055738.12,nucleoplasm_negative
Tsc22d3,ENSMUST00000055738.12,nucleus_positive
Tsc22d3,ENSMUST00000112995.3,chromatin_positive
Tsc22d3,ENSMUST00000112995.3,nucleus_positive
Tsc22d3,ENSMUST00000123898.2,mitochondrion_negative
Tsc22d3,ENSMUST00000133023.2,chromatin_positive
Tsc22d3,ENSMUST00000133023.2,nucleus_positive
Tsc22d4,ENSMUST00000031738.5,cytoplasm_negative
Tsc22d4,ENSMUST00000031738.5,membrane_negative
Tsc22d4,ENSMUST00000031738.5,nucleoplasm_negative
Tsc22d4,ENSMUST00000110983.3,cytoplasm_negative
Tsc22d4,ENSMUST00000110983.3,membrane_negative
Tsc22d4,ENSMUST00000110983.3,nucleoplasm_negative
Tsc22d4,ENSMUST00000381759.1,cytoplasm_negative
Tspan9,ENSMUST00000032503.12,nucleus_positive
Tspan9,ENSMUST00000112171.8,nucleoplasm_negative
Tspan9,ENSMUST00000112171.8,nucleus_positive
Tspan9,ENSMUST00000112173.8,nucleus_positive
Ttyh3,ENSMUST00000042661.8,nucleoplasm_positive
Ttyh3,ENSMUST00000042661.8,nucleus_positive
Ttyh3,ENSMUST00000197452.5,nucleoplasm_positive
Ttyh3,ENSMUST00000197452.5,nucleus_positive
Ttyh3,ENSMUST00000198704.2,nucleus_positive
Ttyh3,ENSMUST00000199157.2,nucleus_positive
Txndc11,ENSMUST00000038424.14,nucleus_positive
Txndc11,ENSMUST00000118362.8,chromatin_positive
Txndc11,ENSMUST00000118362.8,nucleus_positive
Txndc11,ENSMUST00000118679.2,ER_negative
Txndc11,ENSMUST00000118679.2,chromatin_positive
Txndc11,ENSMUST00000118679.2,nucleus_positive
Txndc11,ENSMUST00000147884.2,nucleus_positive
Txndc11,ENSMUST00000148183.2,mitochondrion_negative
Tyro3,ENSMUST00000028763.10,ER_negative
Tyro3,ENSMUST00000028763.10,chromatin_positive
Tyro3,ENSMUST00000028763.10,nucleoplasm_positive
Tyro3,ENSMUST00000028763.10,nucleus_positive
Tyro3,ENSMUST00000110783.8,ER_negative
Tyro3,ENSMUST00000110783.8,chromatin_positive
Tyro3,ENSMUST00000110783.8,nucleus_positive
Tyro3,ENSMUST00000147636.8,nucleus_positive
Tyro3,ENSMUST00000147761.8,mitochondrion_negative
Uap1l1,ENSMUST00000102925.4,chromatin_positive
Uap1l1,ENSMUST00000131025.2,nucleoplasm_negative
Uap1l1,ENSMUST00000151131.8,ER_negative
Uap1l1,ENSMUST00000151131.8,nucleoplasm_negative
Uap1l1,ENSMUST00000151131.8,nucleus_positive
Uap1l1,ENSMUST00000152537.2,mitochondrion_negative
Ube2c,ENSMUST00000001439.7,nucleoplasm_positive
Ube2c,ENSMUST00000001439.7,nucleus_positive
Ube2c,ENSMUST00000088248.13,extracellular_positive
Ube2c,ENSMUST00000088248.13,nucleus_positive
Ube2t,ENSMUST00000139617.2,membrane_negative
Ube2t,ENSMUST00000185369.2,chromatin_positive
Ube2t,ENSMUST00000185369.2,nucleus_positive
Ube3c,ENSMUST00000049453.9,ER_negative
Ube3c,ENSMUST00000049453.9,nucleus_positive
Ube3c,ENSMUST00000197193.2,mitochondrion_negative
Ube3c,ENSMUST00000197193.2,nucleus_positive
Ube3c,ENSMUST00000197953.2,ER_negative
Ube3c,ENSMUST00000199032.2,ER_negative
Ube3c,ENSMUST00000199032.2,nucleoplasm_negative
Ube3c,ENSMUST00000199032.2,nucleus_positive
Ube3c,ENSMUST00000199598.2,nucleus_positive
Uchl1,ENSMUST00000031131.11,ER_negative
Uchl1,ENSMUST00000031131.11,nucleus_positive
Uchl1,ENSMUST00000176015.5,ER_negative
Uchl1,ENSMUST00000176015.5,mitochondrion_negative
Uchl1,ENSMUST00000176015.5,nucleoplasm_negative
Uchl1,ENSMUST00000176015.5,nucleus_positive
Uchl1,ENSMUST00000202339.2,ER_negative
Uchl1,ENSMUST00000202339.2,nucleoplasm_negative
Uck2,ENSMUST00000053686.9,chromatin_positive
Uck2,ENSMUST00000053686.9,nucleoplasm_positive
Uck2,ENSMUST00000053686.9,nucleus_positive
Uck2,ENSMUST00000191745.2,nucleoplasm_positive
Uck2,ENSMUST00000192702.6,chromatin_positive
Uck2,ENSMUST00000192702.6,nucleoplasm_positive
Uck2,ENSMUST00000192702.6,nucleus_positive
Uck2,ENSMUST00000193579.2,nucleus_positive
Uck2,ENSMUST00000193579.2,ribosome_negative
Ucp2,ENSMUST00000126381.3,chromatin_positive
Ucp2,ENSMUST00000126381.3,nucleoplasm_positive
Ucp2,ENSMUST00000126381.3,nucleus_positive
Ucp2,ENSMUST00000126534.8,nucleus_positive
Ulk1,ENSMUST00000031490.11,chromatin_positive
Ulk1,ENSMUST00000031490.11,nucleus_positive
Ulk1,ENSMUST00000196440.5,nucleus_positive
Ulk1,ENSMUST00000196883.2,nucleus_positive
Ulk1,ENSMUST00000199568.2,nucleoplasm_negative
Ulk1,ENSMUST00000200299.2,nucleoplasm_negative
Ulk4,ENSMUST00000164336.8,nucleus_positive
Ulk4,ENSMUST00000169176.2,ER_negative
Ulk4,ENSMUST00000170406.8,ER_negative
Ulk4,ENSMUST00000171923.8,ER_negative
Ulk4,ENSMUST00000213408.2,nucleus_positive
Unc5c,ENSMUST00000075282.10,chromatin_positive
Unc5c,ENSMUST00000106236.9,chromatin_positive
Unc5c,ENSMUST00000106236.9,nucleus_positive
Unc5c,ENSMUST00000155416.5,chromatin_positive
Unc5c,ENSMUST00000155416.5,nucleus_positive
Unc5c,ENSMUST00000200114.2,chromatin_positive
Unc5c,ENSMUST00000200114.2,nucleus_positive
Ung,ENSMUST00000031587.13,chromatin_positive
Ung,ENSMUST00000031587.13,nucleoplasm_positive
Ung,ENSMUST00000031587.13,nucleus_positive
Ung,ENSMUST00000102584.11,nucleoplasm_positive
Ung,ENSMUST00000102584.11,nucleus_positive
Ung,ENSMUST00000112275.8,nucleus_positive
Ung,ENSMUST00000143455.6,nucleus_positive
Ung,ENSMUST00000200479.2,mitochondrion_negative
Ung,ENSMUST00000200479.2,nucleus_positive
Usp11,ENSMUST00000033383.3,mitochondrion_negative
Usp11,ENSMUST00000033383.3,nucleus_positive
Usp11,ENSMUST00000127294.8,mitochondrion_negative
Usp11,ENSMUST00000137101.8,mitochondrion_negative
Usp11,ENSMUST00000137101.8,nucleus_positive
Usp11,ENSMUST00000149960.2,nucleoplasm_negative
Usp11,ENSMUST00000149960.2,nucleus_positive
Usp36,ENSMUST00000092382.10,chromatin_positive
Usp36,ENSMUST00000092382.10,nucleus_positive
Usp36,ENSMUST00000106296.9,chromatin_positive
Usp36,ENSMUST00000106296.9,nucleus_positive
Usp36,ENSMUST00000141647.8,chromatin_positive
Usp36,ENSMUST00000141647.8,nucleoplasm_negative
Usp36,ENSMUST00000141647.8,nucleus_positive
Usp36,ENSMUST00000144153.8,nucleoplasm_negative
Usp36,ENSMUST00000148998.2,nucleus_positive
Usp36,ENSMUST00000151433.2,nucleus_positive
Usp7,ENSMUST00000160326.8,chromatin_positive
Usp7,ENSMUST00000160326.8,cytoplasm_positive
Usp7,ENSMUST00000160326.8,nucleus_positive
Usp7,ENSMUST00000160405.8,chromatin_positive
Usp7,ENSMUST00000160405.8,cytoplasm_positive
Usp7,ENSMUST00000160405.8,nucleus_positive
Usp7,ENSMUST00000161046.9,chromatin_positive
Usp7,ENSMUST00000161046.9,nucleus_positive
Vamp2,ENSMUST00000021273.13,ER_negative
Vamp2,ENSMUST00000021273.13,chromatin_positive
Vamp2,ENSMUST00000021273.13,extracellular_positive
Vamp2,ENSMUST00000021273.13,nucleus_positive
Vamp2,ENSMUST00000117780.2,ER_negative
Vamp2,ENSMUST00000117780.2,extracellular_positive
Vamp2,ENSMUST00000117780.2,nucleus_positive
Vamp2,ENSMUST00000146847.2,extracellular_positive
Vamp2,ENSMUST00000149559.2,ER_negative
Vamp2,ENSMUST00000149559.2,extracellular_positive
Vamp2,ENSMUST00000149780.2,ER_negative
Vamp2,ENSMUST00000249656.1,ER_negative
Vamp2,ENSMUST00000249656.1,extracellular_positive
Vamp2,ENSMUST00000249656.1,nucleoplasm_negative
Vamp2,ENSMUST00000249656.1,nucleus_positive
Vcan,ENSMUST00000109543.9,nucleus_positive
Vcan,ENSMUST00000109544.9,nucleus_positive
Vcan,ENSMUST00000109546.9,ER_negative
Vcan,ENSMUST00000109546.9,nucleus_positive
Vcan,ENSMUST00000159910.8,ER_negative
Vcan,ENSMUST00000159910.8,nucleus_positive
Vcan,ENSMUST00000160029.2,nucleus_positive
Vgll4,ENSMUST00000032459.14,chromatin_positive
Vgll4,ENSMUST00000032459.14,mitochondrion_negative
Vgll4,ENSMUST00000032459.14,nucleus_positive
Vgll4,ENSMUST00000147639.8,ribosome_negative
Vgll4,ENSMUST00000152710.8,mitochondrion_negative
Vgll4,ENSMUST00000152710.8,nucleus_positive
Vgll4,ENSMUST00000204693.2,chromatin_positive
Vgll4,ENSMUST00000204693.2,nucleus_positive
Vim,ENSMUST00000028062.8,nucleus_positive
Vim,ENSMUST00000155605.2,nucleus_positive
Vim,ENSMUST00000191615.2,cytoplasm_negative
Vim,ENSMUST00000193675.2,nucleus_positive
Vps13c,ENSMUST00000213168.2,nucleoplasm_negative
Vps13c,ENSMUST00000213168.2,nucleus_positive
Vps13c,ENSMUST00000216856.2,nucleus_positive
Wbp1l,ENSMUST00000099376.11,ER_negative
Wbp1l,ENSMUST00000099376.11,chromatin_positive
Wbp1l,ENSMUST00000099376.11,nucleus_positive
Wbp1l,ENSMUST00000111855.5,ER_negative
Wbp1l,ENSMUST00000111855.5,nucleoplasm_negative
Wbp1l,ENSMUST00000111855.5,nucleus_positive
Wbp1l,ENSMUST00000132202.3,ER_negative
Wbp1l,ENSMUST00000132202.3,cytoplasm_negative
Wbp1l,ENSMUST00000132202.3,nucleoplasm_negative
Wbp1l,ENSMUST00000132202.3,nucleus_positive
Wbp1l,ENSMUST00000138302.9,chromatin_positive
