sequence_id,chromatin_prob,cytoplasm_prob,cytosol_prob,endoplasmic reticulum_prob,extracellular region_prob,membrane_prob,mitochondrion_prob,nucleolus_prob,nucleoplasm_prob,nucleus_prob,ribosome_prob,predicted_locations
ENSMUST00000166542.3,0.019756226,3.7204186e-13,2.3789053e-06,7.7111956e-11,0.9998209,9.973294e-16,2.5821267e-09,2.7078487e-08,6.83287e-16,0.00301428,3.578321e-05,extracellular region
ENSMUST00000299855.1,2.3215298e-06,1.1804087e-12,1.0,1.5755958e-08,0.9999999,0.99986005,0.99894243,0.99716336,7.845212e-09,1.0,0.9658865,cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000218462.2,0.99579775,1.0,1.0,2.173276e-07,1.0,0.99997675,1.0,0.05991155,0.029846145,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000203487.3,6.3636175e-12,0.0031040777,1.0,1.8370134e-11,1.0,4.9621104e-08,1.0,3.419179e-07,6.547379e-18,1.0,0.8737478,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000171081.8,2.875585e-21,9.78729e-14,6.793441e-05,1.9744005e-20,1.0,7.848166e-15,0.6434681,8.947726e-21,1.1951652e-21,0.00071279675,0.00015193346,extracellular region;mitochondrion
ENSMUST00000183349.2,5.4416188e-30,4.9050365e-24,2.5224423e-31,1.7736925e-36,1.0,1.0920897e-22,5.0556157e-28,9.5863175e-32,5.9299277e-34,3.4024548e-33,7.4905448e-37,extracellular region
ENSMUST00000267487.1,2.5869676e-05,0.00066167186,0.043867122,3.2889446e-08,1.0,1.0714117e-08,0.96596986,5.424955e-11,1.9166228e-14,0.99955827,7.0933265e-06,extracellular region;mitochondrion;nucleus
ENSMUST00000333139.1,1.4647316e-07,9.118878e-14,0.0024204692,6.40036e-14,0.9994605,1.9717667e-08,5.703779e-11,7.659918e-05,2.1960526e-05,0.9796498,8.814226e-11,extracellular region;nucleus
ENSMUST00000203279.2,3.9753e-15,4.2496575e-15,0.8919562,4.0657505e-17,1.0,3.2596035e-09,0.6744121,5.602694e-15,1.6817975e-15,0.9989261,0.0044593317,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000166952.8,1.3678342e-15,1.6375327e-15,9.364398e-16,9.697147e-22,1.0,6.983121e-24,7.530079e-30,5.1618215e-21,4.1631946e-34,2.5046725e-18,1.6192446e-31,extracellular region
ENSMUST00000152255.2,6.8629768e-12,0.13454007,0.99999964,6.563506e-19,1.0,1.8140952e-11,0.00024527826,8.2174346e-08,0.0012486784,1.0,0.06566414,cytosol;extracellular region;nucleus
ENSMUST00000156921.2,6.616598e-12,3.1967886e-09,1.0,1.65921e-12,0.99998367,0.004217514,4.0270655e-11,8.223302e-06,3.480526e-10,1.0,0.00012248066,cytosol;extracellular region;nucleus
ENSMUST00000195942.2,7.4683302e-34,7.446009e-24,1.0848797e-25,1.1207529e-33,1.0,1.4057876e-25,5.3355294e-24,2.765935e-32,1.3172161e-37,2.3530506e-23,1.312933e-28,extracellular region
ENSMUST00000238916.2,7.1877817e-13,1.6250548e-06,1.0,5.4319597e-13,1.0,0.34223428,0.9999962,1.2931734e-07,4.6700543e-10,1.0,0.0020652725,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000197145.2,6.9541765e-15,6.5444366e-17,0.051753987,1.0334482e-24,1.0,2.9058334e-09,7.9287635e-12,8.74203e-11,1.4563813e-09,1.0,2.0142516e-17,extracellular region;nucleus
ENSMUST00000224699.2,3.9997313e-29,1.633677e-15,3.4948425e-07,4.7847463e-31,1.0,1.6209974e-19,8.3159064e-18,4.0014489e-25,7.618518e-31,0.0033880812,9.443848e-33,extracellular region
ENSMUST00000182151.8,0.99999857,0.009259571,1.0,1.1403376e-16,1.0,9.1188315e-07,0.95884424,0.9997793,0.9930882,1.0,0.8385622,chromatin;cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000231187.2,0.92732614,0.99999416,1.0,6.327733e-19,1.0,1.0,0.9999857,0.99999857,0.72074944,1.0,0.99999976,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000226649.2,0.99995077,0.9749816,1.0,1.18053535e-07,1.0,0.99999917,0.9999999,0.9999999,0.9999567,1.0,0.99999535,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000270306.1,0.9999887,1.7706243e-09,1.0,2.3689698e-19,1.0,0.91829014,2.7533184e-07,0.9999989,1.0,1.0,7.164981e-07,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000225999.3,5.5449016e-07,0.99999964,0.7834639,3.2921937e-13,1.0,9.155131e-13,0.9906437,2.6256421e-09,9.737342e-08,1.0,0.88240427,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000167162.2,1.8665891e-12,6.1866363e-15,0.0025447565,2.5182306e-24,0.99901664,9.97943e-07,1.1776402e-16,3.9993466e-08,4.0901598e-16,1.0,4.59271e-17,extracellular region;nucleus
ENSMUST00000207769.2,4.3409838e-16,2.892363e-13,0.62935424,1.0568785e-17,1.0,5.2982978e-14,2.0311706e-19,1.9611117e-07,1.3746615e-21,0.008524596,2.4280168e-20,cytosol;extracellular region
ENSMUST00000171370.2,9.030896e-18,1.1624312e-13,0.08721459,2.585729e-24,1.0,1.5606239e-11,7.3861656e-08,1.6828297e-16,7.0262356e-20,4.008094e-10,1.0690003e-05,extracellular region
ENSMUST00000155632.8,4.647541e-16,3.0473373e-17,0.15107305,5.103955e-31,1.0,4.8941966e-09,1.8664932e-23,1.7134941e-18,6.693654e-25,7.9689144e-11,1.2889379e-15,extracellular region
ENSMUST00000151603.2,1.2604879e-07,8.517957e-17,5.7618274e-07,2.3883766e-21,1.0,5.3865053e-05,7.522774e-11,0.03963864,1.4748788e-09,1.2245218e-05,0.000132078,extracellular region
ENSMUST00000216955.2,7.130966e-23,6.5254336e-34,5.277063e-27,0.0,1.0,2.9114822e-27,3.6726e-22,2.026623e-31,2.7102774e-38,6.116735e-28,3.134451e-34,extracellular region
ENSMUST00000160798.2,0.00060866855,2.3167012e-13,1.4823249e-05,2.0674285e-14,0.9998958,1.20624005e-14,1.818116e-12,0.016637674,2.3085304e-06,0.56527793,3.1167566e-08,extracellular region;nucleus
ENSMUST00000204143.3,1.1954511e-31,8.3283044e-14,2.9167294e-08,1.3983031e-28,1.0,6.305086e-18,1.5768185e-24,4.390532e-22,4.1383884e-24,1.5852203e-16,9.250454e-33,extracellular region
ENSMUST00000182915.2,0.15454759,0.9487233,1.0,1.2460516e-06,1.0,0.12464161,1.0,0.44625103,0.61044633,1.0,0.99999785,cytoplasm;cytosol;extracellular region;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000238139.2,1.1342633e-09,0.00037538543,1.0,1.125628e-12,0.99999285,0.993216,1.0484232e-05,0.0043999646,0.0003781226,1.0,4.1871598e-10,cytosol;extracellular region;membrane;nucleus
ENSMUST00000355201.1,2.7775915e-10,1.155632e-19,0.999992,6.9787645e-21,1.0,0.0022867229,8.157841e-12,2.5935051e-08,1.0749297e-09,1.0,1.084679e-14,cytosol;extracellular region;nucleus
ENSMUST00000186057.7,1.0,0.9999999,1.0,3.3755626e-08,1.0,1.0,1.0,0.99999833,1.0,1.0,0.99999976,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000212634.2,8.0056174e-14,1.6733329e-09,8.453854e-06,1.35456e-18,0.8334721,1.9018445e-07,3.4786822e-13,3.992528e-18,2.4675176e-13,0.47537512,8.8879224e-13,extracellular region
ENSMUST00000238584.2,0.16750556,0.9997646,1.0,9.89742e-12,1.0,0.0006557782,0.99999845,1.0,1.9669833e-05,1.0,0.99998987,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000213808.2,0.17600152,0.99966884,1.0,1.6888582e-13,1.0,0.9647858,0.99327624,0.9999869,0.019974098,1.0,0.9679215,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000201259.4,1.0695493e-16,2.6740735e-14,0.00017812007,1.2062364e-20,0.9999995,4.4236e-06,1.892788e-06,2.808405e-13,1.982221e-14,0.9999865,6.8642865e-12,extracellular region;nucleus
ENSMUST00000183614.2,0.6918236,1.3471982e-15,0.041694812,4.8284497e-27,1.0,6.118218e-05,7.430369e-18,0.16134931,0.5520057,0.54765606,2.1104908e-17,chromatin;extracellular region;nucleoplasm;nucleus
ENSMUST00000208402.2,3.951527e-33,8.3287056e-17,3.537209e-19,6.859452e-32,1.0,1.0224595e-19,6.0702678e-21,1.1344563e-27,1.4432592e-25,1.2020841e-27,1.548327e-24,extracellular region
ENSMUST00000199704.5,0.0016537997,0.00925605,1.0,4.0788845e-07,1.0,5.3448184e-06,0.42849952,3.34475e-05,2.7336384e-09,0.9983695,0.99315757,cytosol;extracellular region;nucleus;ribosome
ENSMUST00000191435.7,0.9999999,0.99983895,1.0,6.6031397e-10,1.0,0.82798773,0.9999999,0.99931383,0.9999999,1.0,0.99999166,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000150098.2,1.8910092e-17,5.027779e-16,0.049788922,6.994985e-24,1.0,1.8800595e-12,3.4393156e-13,2.1118243e-09,2.4534052e-21,0.9999784,1.8833427e-13,extracellular region;nucleus
ENSMUST00000227196.2,0.0,6.446275e-30,2.2943128e-29,7.663475e-36,1.0,2.8884221e-31,1.9492682e-22,7.780791e-39,4.902455e-39,2.3649535e-25,0.0,extracellular region
ENSMUST00000155221.8,2.9864273e-06,4.351253e-09,0.998197,4.4824512e-18,0.99999785,5.774288e-05,1.0184455e-20,1.9513578e-08,3.5178926e-15,0.018080493,1.8546426e-13,cytosol;extracellular region
ENSMUST00000173543.2,3.225841e-12,0.00042421906,0.002293924,1.6543528e-16,1.0,1.3858797e-09,1.2334918e-10,5.727635e-14,9.442433e-09,0.0002306705,7.397883e-15,extracellular region
ENSMUST00000228115.2,5.669596e-13,0.0010733063,0.957739,3.4917375e-17,1.0,1.8945998e-07,4.8981645e-05,8.387192e-10,6.594585e-09,0.99923146,0.00023683817,cytosol;extracellular region;nucleus
ENSMUST00000153532.8,0.00019500362,0.9999999,1.0,5.0308726e-14,1.0,0.14867178,0.047569755,1.0,0.17802042,1.0,0.26046073,cytoplasm;cytosol;extracellular region;nucleolus;nucleus
ENSMUST00000234900.2,0.9729636,4.6189975e-08,0.99999857,1.3312085e-11,1.3633413e-05,0.00020254636,2.3021936e-07,0.026956221,0.85785,0.9999815,4.7097176e-10,chromatin;cytosol;nucleoplasm;nucleus
ENSMUST00000161728.2,6.819137e-19,0.012762601,3.0040976e-08,2.073389e-20,1.0,3.8826843e-20,3.192615e-20,1.1456618e-15,9.332569e-20,0.007123459,2.8552336e-20,extracellular region
ENSMUST00000174599.2,4.8356533e-36,0.0,1.2433543e-35,0.0,1.0,1.752528e-35,1.6296038e-33,6.0716436e-33,0.0,1.7683689e-36,0.0,extracellular region
ENSMUST00000210239.2,0.0,0.0,8.90006e-30,0.0,1.0,1.119682e-30,2.7331504e-30,0.0,0.0,5.971607e-26,0.0,extracellular region
ENSMUST00000199159.5,5.7778424e-11,3.1938152e-06,1.0,1.3934922e-09,1.0,0.008374072,0.050164763,5.1264357e-07,2.5749275e-12,0.99999607,1.7647271e-07,cytosol;extracellular region;nucleus
ENSMUST00000186330.2,2.0973367e-32,1.1531089e-34,3.6248007e-31,1.5142485e-33,1.0,2.7825443e-21,1.319237e-23,2.5567754e-31,8.419963e-34,9.4556805e-24,4.446648e-35,extracellular region
ENSMUST00000237235.2,0.99936277,1.0,1.0,3.8278566e-07,1.0,1.0,1.0,0.9999591,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000172134.2,2.145854e-09,2.5477586e-17,1.4404383e-05,3.7602886e-18,1.0,2.7225928e-12,3.693884e-08,0.00081710785,3.2990586e-09,0.916041,1.9071412e-18,extracellular region;nucleus
ENSMUST00000216857.2,3.8921607e-05,7.000201e-21,0.9743775,1.7477251e-23,1.0,1.8456987e-07,8.6126305e-13,2.1207507e-07,0.99998546,1.0,1.0053311e-13,cytosol;extracellular region;nucleoplasm;nucleus
ENSMUST00000242735.1,5.183081e-10,1.309889e-09,1.9488193e-06,6.329348e-12,1.0,2.2716615e-10,0.00048413436,1.0155405e-11,8.9903675e-11,0.0017498984,1.4168635e-12,extracellular region
ENSMUST00000355218.1,1.0669719e-12,1.4657921e-13,0.0003218671,1.0299645e-18,1.0,1.963617e-06,4.108503e-06,2.4536257e-17,9.646019e-13,0.56241226,1.3631611e-16,extracellular region;nucleus
ENSMUST00000241482.1,2.177968e-12,5.1691225e-17,4.1673243e-06,3.7746987e-13,1.0,2.3112344e-19,0.00022185699,1.2495121e-12,1.8008245e-09,0.0026460537,3.5012898e-12,extracellular region
ENSMUST00000155510.2,3.5445028e-19,7.069771e-18,5.193519e-11,2.9621086e-26,1.0,8.138296e-22,3.229459e-13,1.6752041e-28,1.243725e-19,2.0621393e-14,6.348851e-16,extracellular region
ENSMUST00000224568.2,9.788121e-08,8.801357e-11,0.99999785,4.6834357e-17,1.0,0.00022390408,1.9674678e-13,0.011390433,2.0219674e-15,1.0,3.67927e-13,cytosol;extracellular region;nucleus
ENSMUST00000270286.1,2.905546e-12,1.0357614e-12,0.69310075,4.3266634e-25,1.0,2.350875e-08,7.74607e-08,8.546744e-14,6.0359467e-16,5.3745052e-06,3.5025913e-09,cytosol;extracellular region
ENSMUST00000220130.2,1.0,1.0,1.0,8.393372e-06,1.0,1.0,1.0,1.0,0.21814483,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000230617.2,7.814048e-12,7.3716295e-15,0.24189492,1.6632878e-16,9.1592374e-05,1.1969588e-07,5.1503886e-23,2.9204212e-11,1.2192346e-07,0.9999999,3.7692567e-22,nucleus
ENSMUST00000335677.1,6.139247e-13,9.488062e-15,5.2317016e-13,7.9275914e-14,1.0,3.075725e-19,0.8373401,2.3279267e-08,2.1180563e-13,8.286702e-07,8.437848e-10,extracellular region;mitochondrion
ENSMUST00000149208.2,6.411684e-11,5.158309e-13,0.41705412,1.2115065e-10,0.9997259,1.0736751e-10,6.468479e-12,0.00023938606,0.058685876,0.99988616,1.0057267e-06,extracellular region;nucleus
ENSMUST00000224559.2,9.041161e-12,7.937367e-10,0.9977077,6.445844e-19,0.999998,0.00024856048,1.5851289e-17,0.9999999,0.9142543,1.0,3.2358782e-09,cytosol;extracellular region;nucleolus;nucleoplasm;nucleus
ENSMUST00000156010.2,9.4470536e-11,2.66673e-07,0.96995914,3.3404195e-08,1.0,2.8280294e-05,0.99704957,1.9327963e-06,1.0942718e-09,0.1729543,6.9799285e-08,cytosol;extracellular region;mitochondrion
ENSMUST00000226434.2,2.0388949e-19,6.639042e-14,1.0785556e-07,1.1000064e-26,1.0,1.0293964e-15,1.8869268e-06,1.1904038e-13,2.5462933e-08,0.999928,1.4072779e-12,extracellular region;nucleus
ENSMUST00000211020.2,4.6301466e-08,0.053440552,0.99990654,8.583565e-07,0.99235404,0.012881926,0.90499717,0.80433923,0.54876137,0.99999964,0.056706287,cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus
ENSMUST00000165910.8,7.943604e-33,1.8183997e-24,1.0408276e-30,4.1629226e-35,1.0,4.2634028e-26,9.032205e-18,2.5765875e-35,1.258562e-36,6.174764e-34,8.1861585e-28,extracellular region
ENSMUST00000215784.2,1.3656315e-11,0.991759,1.0,1.7457549e-05,1.0,7.49327e-08,1.0,0.7746146,1.5414156e-07,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000185793.8,7.834754e-14,7.1806597e-12,1.5508864e-05,2.6669374e-14,1.0,1.4390143e-07,1.0847118e-07,3.8711494e-08,1.1114244e-11,1.1679213e-08,5.7824896e-09,extracellular region
ENSMUST00000201240.2,8.35523e-13,0.00052541454,0.9993316,2.196725e-16,0.08870539,7.47538e-09,7.725153e-18,2.2933414e-06,0.00025262567,0.99024093,9.5095026e-17,cytosol;nucleus
ENSMUST00000246665.1,0.9959681,0.9999963,1.0,5.129712e-08,1.0,0.9153726,1.0,0.99974054,0.00053704804,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000185417.2,1.859621e-06,0.0011723489,1.0,7.5849615e-10,1.0,0.89070207,0.9507641,5.14797e-09,4.4257753e-08,1.0,0.00016006126,cytosol;extracellular region;membrane;mitochondrion;nucleus
ENSMUST00000182300.3,0.0008498142,0.016968193,0.9999291,5.999663e-13,1.0,0.007939912,0.00014529482,0.0017997485,3.650095e-09,1.0,0.1575233,cytosol;extracellular region;nucleus
ENSMUST00000235307.2,0.99865484,1.0,1.0,2.4538351e-14,1.0,0.9999981,1.0,1.0,0.999943,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000195721.6,5.7952676e-23,1.2444811e-24,9.779238e-16,0.0,1.0,2.213468e-13,2.526363e-30,4.526113e-25,3.2707405e-38,1.2693434e-09,6.883244e-27,extracellular region
ENSMUST00000204302.3,0.98512125,0.98410773,1.0,1.8872127e-08,1.0,0.9224161,0.8700001,0.24042287,0.5745278,1.0,0.9999676,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000161658.3,3.8181594e-13,0.0002090714,4.312145e-11,1.0375856e-21,1.0,1.7962998e-20,9.321762e-18,4.6146923e-19,1.6221109e-19,1.6964658e-19,3.5980735e-24,extracellular region
ENSMUST00000219951.2,2.4872062e-14,1.2132808e-09,9.569846e-06,1.6798558e-21,0.9995914,3.440569e-09,1.1309326e-16,7.801636e-21,5.3060514e-19,0.0016460787,3.998396e-18,extracellular region
ENSMUST00000230222.2,5.849124e-24,2.7958075e-32,6.217356e-19,1.954939e-33,1.0,7.958735e-34,1.0616115e-22,8.278453e-28,2.7542122e-35,2.972817e-26,7.7645404e-32,extracellular region
ENSMUST00000193551.2,1.0731812e-26,7.767717e-15,8.523373e-20,8.761164e-25,1.0,1.0482637e-21,3.4405423e-17,1.6005504e-24,1.2927643e-22,1.2221681e-15,4.6969025e-27,extracellular region
ENSMUST00000301013.1,8.731235e-14,9.641196e-14,1.0,6.5424184e-16,0.4137595,1.6749272e-08,5.5483423e-11,1.2834698e-11,9.8145925e-08,0.5853049,9.466897e-18,cytosol;nucleus
ENSMUST00000190689.2,5.5880496e-12,5.0568646e-15,0.99998224,8.1408967e-16,1.165335e-09,8.2819476e-08,2.401387e-20,6.94426e-08,4.7673478e-08,1.0,4.8822907e-20,cytosol;nucleus
ENSMUST00000226116.2,6.4125205e-17,2.3307495e-18,9.2730673e-14,6.9894605e-25,1.0,2.0947187e-20,8.57589e-18,7.810762e-10,1.07087616e-16,3.414805e-12,1.067571e-26,extracellular region
ENSMUST00000159140.2,1.8878366e-11,0.9923666,0.99999964,3.3419793e-20,1.0,0.032613043,0.93434,0.23537287,0.00048090424,0.9999951,8.84418e-08,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000245406.1,1.8138488e-12,9.1201435e-11,0.99273694,6.889543e-10,1.0,3.674272e-12,1.0,1.6259126e-14,6.801753e-20,0.0003181493,0.98252064,cytosol;extracellular region;mitochondrion;ribosome
ENSMUST00000211368.2,2.2662475e-10,0.2166252,8.208541e-05,5.9108044e-17,0.32864115,2.0129337e-10,0.0056482707,7.3055215e-11,2.5683067e-07,2.8228636e-05,3.4569504e-07,None
ENSMUST00000229113.2,6.0445234e-22,2.7332567e-10,1.0,2.8188347e-30,1.0,0.0011073918,8.072053e-06,1.4344458e-08,2.8774039e-06,1.0,1.4658772e-05,cytosol;extracellular region;nucleus
ENSMUST00000226492.2,3.0458345e-08,0.91860175,1.0,3.5815823e-11,1.0,0.71119446,0.9080998,0.9137564,0.033156097,1.0,0.0017393784,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus
ENSMUST00000355199.1,1.0454377e-07,7.84774e-13,0.99779177,1.5930544e-21,1.0,3.1859196e-05,8.227994e-06,1.8356783e-06,2.2686317e-09,1.0,6.92904e-17,cytosol;extracellular region;nucleus
ENSMUST00000199655.5,2.167799e-22,1.1490737e-26,1.349316e-13,4.6337552e-29,1.0,7.423736e-19,1.1363817e-08,9.669111e-22,6.620121e-23,2.4082879e-06,1.436047e-27,extracellular region
ENSMUST00000174539.2,5.9723644e-09,9.547835e-09,0.9699579,1.2827882e-09,1.0,1.4176827e-08,1.1852095e-06,0.0050431504,3.1935187e-11,0.99999166,2.2742447e-06,cytosol;extracellular region;nucleus
ENSMUST00000270308.1,0.9969393,0.56425995,1.0,1.33860284e-14,1.0,1.0,0.9983183,1.0,1.0,1.0,0.8589032,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000154420.2,4.5272975e-28,0.0,6.196296e-30,4.554832e-39,1.0,1.1211144e-29,1.3872691e-19,2.81916e-28,9.605354e-39,5.5205865e-31,1.6295703e-36,extracellular region
ENSMUST00000218289.2,0.6841624,0.9260336,1.0,1.6902094e-08,1.0,1.0,0.006573943,1.0,1.0,1.0,0.7344926,chromatin;cytoplasm;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000186940.7,0.99999964,0.00012142916,1.0,7.070136e-14,1.0,1.0,1.0,0.9999881,1.0,1.0,0.67145133,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000151672.2,9.70734e-19,3.6979924e-20,3.0519428e-18,2.7845366e-24,1.0,1.3454041e-25,5.0452518e-20,1.3462294e-27,1.827938e-28,2.481922e-18,1.0376187e-26,extracellular region
ENSMUST00000238570.2,1.0365381e-08,0.9999554,0.99990106,5.274988e-13,1.0,2.7828595e-16,1.0,4.8910708e-20,8.111909e-17,0.006015271,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;ribosome
ENSMUST00000150598.2,5.8261826e-14,3.6601793e-15,0.92093974,2.5079357e-23,0.9998865,4.1127655e-07,2.6855289e-21,1.2541669e-14,1.40734846e-11,0.6185882,9.731111e-18,cytosol;extracellular region;nucleus
ENSMUST00000189822.2,8.085299e-12,7.370954e-15,2.1794776e-07,7.246666e-22,1.0,4.753406e-10,0.0007596894,4.4398456e-15,5.420759e-21,0.0002601785,8.0959936e-08,extracellular region
ENSMUST00000163751.10,0.04948897,5.446951e-13,1.0,2.056884e-21,1.0,0.0013897729,1.0,6.8693465e-05,1.2003837e-09,1.0,1.0,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000201606.2,7.678875e-34,3.7008364e-31,1.7621703e-25,0.0,1.0,4.1049435e-25,3.0842185e-35,9.611019e-35,0.0,1.3787443e-18,3.1614145e-31,extracellular region
ENSMUST00000206095.2,1.9009752e-10,1.5818628e-11,3.923395e-10,6.038731e-17,1.0,2.803726e-10,0.03706163,1.4931371e-14,2.7871513e-16,0.0034120332,1.20004605e-11,extracellular region
ENSMUST00000167386.8,5.474732e-20,2.2569877e-20,2.0957705e-08,6.5132216e-27,0.9997317,2.877012e-13,3.7865488e-23,6.241333e-19,9.314705e-22,1.6292538e-13,4.1046657e-23,extracellular region
ENSMUST00000228180.3,1.382997e-05,0.99993706,1.0,6.744137e-20,1.0,0.99420244,1.0,0.36076087,0.8103877,1.0,0.9999994,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleoplasm;nucleus;ribosome
ENSMUST00000160207.8,0.9935051,0.18309577,1.0,1.01333165e-17,1.0,0.99501365,0.99956733,0.9757603,0.82442063,1.0,0.9692085,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000232266.2,0.0,0.0,1.2312298e-34,0.0,1.0,1.387086e-31,1.9982107e-32,0.0,0.0,4.440604e-39,0.0,extracellular region
ENSMUST00000212332.2,7.9797485e-10,2.2253105e-22,1.2448984e-10,2.2217617e-25,1.0,6.429279e-23,1.9954922e-16,2.950334e-12,2.1917464e-22,5.3365905e-08,5.1162038e-21,extracellular region
ENSMUST00000165265.8,0.013940632,3.3671546e-10,0.0017640718,3.9040798e-12,1.0,0.0042975447,0.27668452,2.2855975e-08,4.504803e-11,0.789396,3.5463044e-10,extracellular region;nucleus
ENSMUST00000151380.2,3.0055944e-11,5.876156e-11,4.1648534e-12,2.0795787e-17,1.0,1.0135912e-16,9.354541e-13,3.0069238e-08,4.2468353e-16,8.4884994e-07,4.050968e-16,extracellular region
ENSMUST00000242890.1,4.717953e-10,1.1073887e-08,0.97029155,4.7597775e-20,0.99999976,9.4070026e-07,9.83541e-07,1.1625705e-10,3.6847905e-09,0.9975163,0.0005138811,cytosol;extracellular region;nucleus
